seed,gamma,c,trigger_type,trigger_size,trigger_type,clf_acc,clfp_acc,clfp_acc_on_backdoor,clfp_acc_tr,avg_I_poison_train_triggered_test_clf,avg_abs_I_poison_train_triggered_test_clf,norm_I_poison_train_triggered_test_clf,mean_loss,min_loss,max_loss
100,-1,27.825594022071257,badnet,"(3, 3)",badnet,0.99,0.986,0.994,0.998,-391.51818141945284,2362.4954024340277,177187155.18255207,3.8088658357470493,0.24340585577618268,18.117032159244467
101,-1,27.825594022071257,badnet,"(3, 3)",badnet,0.99,0.988,0.992,0.998,-396.8969890219718,2234.1657832430515,167562433.74322885,3.7302557050599083,0.27120755007161595,11.68464177704281
1,-1,166.81005372000593,badnet,"(3, 3)",badnet,0.986,0.986,0.99,0.9973333333333333,-5173.4579794670035,80486.81470714422,6036511103.035817,3.7673657423462834,0.4358493902440249,12.60538821954489
10,-1,166.81005372000593,badnet,"(3, 3)",badnet,0.986,0.986,0.99,0.9966666666666667,-8380.278365288083,84381.56611204248,6328617458.403186,3.7334715345848473,0.013240970514851944,16.544454035500614
11,-1,166.81005372000593,badnet,"(3, 3)",badnet,0.986,0.984,0.99,0.9966666666666667,-27144.816874423366,87443.23682887157,6558242762.165367,3.74308895767075,0.572167389211094,12.55446647860797
100,-1,166.81005372000593,badnet,"(3, 3)",badnet,0.986,0.984,0.992,0.998,-16600.504400072372,89509.05193385655,6713178895.039242,3.855042186180503,0.10408525038491988,20.567486158601135
101,-1,166.81005372000593,badnet,"(3, 3)",badnet,0.986,0.984,0.99,0.9986666666666667,-17852.697903704782,85166.7504395254,6387506282.964405,3.751974857866886,0.007971648302756689,12.801850413005775
1,-1,1000.0,badnet,"(3, 3)",badnet,0.986,0.986,0.982,0.9966666666666667,-323655.3729530475,3031776.6697970885,227383250234.78165,3.8164878373095132,0.450515152148026,28.667406959245646
10,-1,1000.0,badnet,"(3, 3)",badnet,0.986,0.984,0.982,0.9966666666666667,-681719.4177709122,3579175.008910326,268438125668.27444,3.853798743134598,0.01808338128952951,53.06140260782766
11,-1,1000.0,badnet,"(3, 3)",badnet,0.986,0.98,0.98,0.9966666666666667,-1164034.8222969573,3357008.2324168794,251775617431.26596,3.8002410919273775,0.4962152190232451,27.974755158253842
100,-1,1000.0,badnet,"(3, 3)",badnet,0.986,0.984,0.984,0.9973333333333333,-881851.659853854,3623331.1971063507,271749839782.9763,3.974954403740421,0.019208128849741404,45.76623580778439
101,-1,1000.0,badnet,"(3, 3)",badnet,0.986,0.984,0.98,0.9986666666666667,-783851.7934105014,3304427.916387729,247832093729.07968,3.787010454017287,0.1540310004279218,17.152437223750436
